DetectionTimeStart_ShipLocal,DetectionTimeStart_UTC,DetectionTimeEnd_UTC,Latitude,Longitude
11/06/2017 10:21:45,11/06/2017 20:21:45,11/06/2017 20:22:13,22.206435,-163.8664517
11/06/2017 10:21:52,11/06/2017 20:21:52,11/06/2017 20:22:03,22.206345,-163.8659117
11/06/2017 10:22:08,11/06/2017 20:22:08,11/06/2017 20:22:37,22.20620167,-163.8648967
11/06/2017 10:22:18,11/06/2017 20:22:18,11/06/2017 20:22:45,22.20620167,-163.8648967
11/06/2017 10:22:33,11/06/2017 20:22:33,11/06/2017 20:22:50,22.20611667,-163.8639067
11/06/2017 10:22:36,11/06/2017 20:22:36,11/06/2017 20:23:09,22.20611667,-163.8639067
11/06/2017 10:22:51,11/06/2017 20:22:51,11/06/2017 20:23:14,22.20594333,-163.8628783
11/06/2017 10:22:59,11/06/2017 20:22:59,11/06/2017 20:23:15,22.20594333,-163.8628783
11/06/2017 10:23:02,11/06/2017 20:23:02,11/06/2017 20:23:31,22.205855,-163.8623567
11/06/2017 10:23:11,11/06/2017 20:23:11,11/06/2017 20:23:30,22.205855,-163.8623567
11/06/2017 10:23:23,11/06/2017 20:23:23,11/06/2017 20:23:42,22.20575667,-163.8613217
11/06/2017 10:23:25,11/06/2017 20:23:25,11/06/2017 20:23:52,22.20575667,-163.8613217
11/06/2017 10:23:27,11/06/2017 20:23:27,11/06/2017 20:23:41,22.20575667,-163.8613217
11/06/2017 10:23:40,11/06/2017 20:23:40,11/06/2017 20:24:00,22.20569167,-163.86078
11/06/2017 10:23:50,11/06/2017 20:23:50,11/06/2017 20:24:19,22.20562333,-163.86029
11/06/2017 10:23:53,11/06/2017 20:23:53,11/06/2017 20:24:08,22.20562333,-163.86029
11/06/2017 10:23:56,11/06/2017 20:23:56,11/06/2017 20:24:13,22.20554833,-163.859805
11/06/2017 10:24:08,11/06/2017 20:24:08,11/06/2017 20:24:27,22.20547833,-163.8592683
11/06/2017 10:24:14,11/06/2017 20:24:14,11/06/2017 20:24:38,22.20547833,-163.8592683
11/06/2017 10:24:15,11/06/2017 20:24:15,11/06/2017 20:24:43,22.205415,-163.858725
11/06/2017 10:24:17,11/06/2017 20:24:17,11/06/2017 20:24:29,22.205415,-163.858725
11/06/2017 10:24:34,11/06/2017 20:24:34,11/06/2017 20:24:58,22.20536167,-163.8582233
11/06/2017 10:24:39,11/06/2017 20:24:39,11/06/2017 20:24:55,22.20529333,-163.8576733
11/06/2017 10:24:42,11/06/2017 20:24:42,11/06/2017 20:25:05,22.20529333,-163.8576733
11/06/2017 10:24:43,11/06/2017 20:24:43,11/06/2017 20:25:15,22.20529333,-163.8576733
11/06/2017 10:24:46,11/06/2017 20:24:46,11/06/2017 20:25:01,22.20529333,-163.8576733
11/06/2017 10:24:51,11/06/2017 20:24:51,11/06/2017 20:25:19,22.20522167,-163.8571583
11/06/2017 10:25:00,11/06/2017 20:25:00,11/06/2017 20:25:16,22.20515,-163.8566567
11/06/2017 10:25:03,11/06/2017 20:25:03,11/06/2017 20:25:25,22.20515,-163.8566567
11/06/2017 10:25:04,11/06/2017 20:25:04,11/06/2017 20:25:16,22.20515,-163.8566567
11/06/2017 10:25:09,11/06/2017 20:25:09,11/06/2017 20:25:31,22.20508167,-163.8560933
11/06/2017 10:25:11,11/06/2017 20:25:11,11/06/2017 20:25:27,22.20508167,-163.8560933
11/06/2017 10:25:13,11/06/2017 20:25:13,11/06/2017 20:25:27,22.20508167,-163.8560933
11/06/2017 10:25:14,11/06/2017 20:25:14,11/06/2017 20:25:27,22.20508167,-163.8560933
11/06/2017 10:25:17,11/06/2017 20:25:17,11/06/2017 20:25:30,22.20500167,-163.8556
11/06/2017 10:25:30,11/06/2017 20:25:30,11/06/2017 20:25:46,22.20492667,-163.8550567
11/06/2017 10:25:35,11/06/2017 20:25:35,11/06/2017 20:25:54,22.20492667,-163.8550567
11/06/2017 10:25:35,11/06/2017 20:25:35,11/06/2017 20:25:56,22.20492667,-163.8550567
11/06/2017 10:25:37,11/06/2017 20:25:37,11/06/2017 20:26:04,22.20492667,-163.8550567
11/06/2017 10:25:41,11/06/2017 20:25:41,11/06/2017 20:25:52,22.20486833,-163.8545733
11/06/2017 10:25:45,11/06/2017 20:25:45,11/06/2017 20:26:11,22.20486833,-163.8545733
11/06/2017 10:25:48,11/06/2017 20:25:48,11/06/2017 20:26:11,22.20486833,-163.8545733
11/06/2017 10:25:49,11/06/2017 20:25:49,11/06/2017 20:26:06,22.20481667,-163.854035
11/06/2017 10:26:04,11/06/2017 20:26:04,11/06/2017 20:26:39,22.20476333,-163.85354
11/06/2017 10:26:05,11/06/2017 20:26:05,11/06/2017 20:26:19,22.20476333,-163.85354
11/06/2017 10:26:12,11/06/2017 20:26:12,11/06/2017 20:26:35,22.2047,-163.8530217
11/06/2017 10:26:16,11/06/2017 20:26:16,11/06/2017 20:26:40,22.2047,-163.8530217
11/06/2017 10:26:17,11/06/2017 20:26:17,11/06/2017 20:26:41,22.2047,-163.8530217
11/06/2017 10:26:36,11/06/2017 20:26:36,11/06/2017 20:26:56,22.204575,-163.8520083
11/06/2017 10:26:39,11/06/2017 20:26:39,11/06/2017 20:26:58,22.204575,-163.8520083
11/06/2017 10:26:41,11/06/2017 20:26:41,11/06/2017 20:27:07,22.204575,-163.8520083
11/06/2017 10:26:46,11/06/2017 20:26:46,11/06/2017 20:27:10,22.20450167,-163.8514717
11/06/2017 10:27:05,11/06/2017 20:27:05,11/06/2017 20:27:34,22.20434833,-163.8504467
11/06/2017 10:27:06,11/06/2017 20:27:06,11/06/2017 20:27:32,22.20434833,-163.8504467
11/06/2017 10:27:28,11/06/2017 20:27:28,11/06/2017 20:27:58,22.20423667,-163.8493967
11/06/2017 10:27:34,11/06/2017 20:27:34,11/06/2017 20:27:47,22.20423667,-163.8493967
11/06/2017 10:27:51,11/06/2017 20:27:51,11/06/2017 20:28:20,22.20410833,-163.8483467
11/06/2017 10:27:59,11/06/2017 20:27:59,11/06/2017 20:28:18,22.20403167,-163.847865
11/06/2017 10:28:06,11/06/2017 20:28:06,11/06/2017 20:28:30,22.20396667,-163.8473833
11/06/2017 10:28:15,11/06/2017 20:28:15,11/06/2017 20:28:29,22.20396667,-163.8473833
11/06/2017 10:28:17,11/06/2017 20:28:17,11/06/2017 20:28:44,22.20389333,-163.8468317
11/06/2017 10:28:22,11/06/2017 20:28:22,11/06/2017 20:28:35,22.20389333,-163.8468317
11/06/2017 10:28:23,11/06/2017 20:28:23,11/06/2017 20:28:34,22.20389333,-163.8468317
11/06/2017 10:28:33,11/06/2017 20:28:33,11/06/2017 20:28:55,22.203835,-163.8462883
11/06/2017 10:28:40,11/06/2017 20:28:40,11/06/2017 20:29:05,22.20377667,-163.8457617
11/06/2017 10:28:41,11/06/2017 20:28:41,11/06/2017 20:29:02,22.20377667,-163.8457617
11/06/2017 10:28:46,11/06/2017 20:28:46,11/06/2017 20:29:05,22.20377667,-163.8457617
11/06/2017 10:28:47,11/06/2017 20:28:47,11/06/2017 20:29:03,22.20377667,-163.8457617
11/06/2017 10:28:49,11/06/2017 20:28:49,11/06/2017 20:29:07,22.203715,-163.8452217
11/06/2017 10:29:02,11/06/2017 20:29:02,11/06/2017 20:29:38,22.203625,-163.8447267
11/06/2017 10:29:03,11/06/2017 20:29:03,11/06/2017 20:29:24,22.203625,-163.8447267
11/06/2017 10:29:09,11/06/2017 20:29:09,11/06/2017 20:29:30,22.203625,-163.8447267
11/06/2017 10:29:26,11/06/2017 20:29:26,11/06/2017 20:29:53,22.20346667,-163.8436917
11/06/2017 10:29:28,11/06/2017 20:29:28,11/06/2017 20:29:43,22.20346667,-163.8436917
11/06/2017 10:29:32,11/06/2017 20:29:32,11/06/2017 20:29:59,22.203415,-163.8431567
11/06/2017 10:29:35,11/06/2017 20:29:35,11/06/2017 20:30:13,22.203415,-163.8431567
11/06/2017 10:29:49,11/06/2017 20:29:49,11/06/2017 20:30:16,22.20338,-163.8426767
11/06/2017 10:29:50,11/06/2017 20:29:50,11/06/2017 20:30:05,22.20338,-163.8426767
11/06/2017 10:30:00,11/06/2017 20:30:00,11/06/2017 20:30:16,22.20330833,-163.8421267
11/06/2017 10:30:01,11/06/2017 20:30:01,11/06/2017 20:30:29,22.20330833,-163.8421267
11/06/2017 10:30:13,11/06/2017 20:30:13,11/06/2017 20:30:38,22.20321833,-163.84158
11/06/2017 10:30:29,11/06/2017 20:30:29,11/06/2017 20:30:49,22.20308167,-163.84055
11/06/2017 10:30:30,11/06/2017 20:30:30,11/06/2017 20:30:59,22.20308167,-163.84055
11/06/2017 10:30:31,11/06/2017 20:30:31,11/06/2017 20:30:58,22.20308167,-163.84055
11/06/2017 10:30:38,11/06/2017 20:30:38,11/06/2017 20:31:00,22.20303333,-163.8400717
11/06/2017 10:30:39,11/06/2017 20:30:39,11/06/2017 20:31:08,22.20303333,-163.8400717
11/06/2017 10:30:52,11/06/2017 20:30:52,11/06/2017 20:31:04,22.20298167,-163.8395767
11/06/2017 10:30:58,11/06/2017 20:30:58,11/06/2017 20:31:19,22.20293,-163.839035
11/06/2017 10:31:04,11/06/2017 20:31:04,11/06/2017 20:31:30,22.20293,-163.839035
11/06/2017 10:31:06,11/06/2017 20:31:06,11/06/2017 20:31:33,22.20287,-163.838565
11/06/2017 10:31:17,11/06/2017 20:31:17,11/06/2017 20:31:36,22.20280333,-163.8380617
11/06/2017 10:31:21,11/06/2017 20:31:21,11/06/2017 20:31:53,22.20280333,-163.8380617
11/06/2017 10:31:34,11/06/2017 20:31:34,11/06/2017 20:32:27,22.202715,-163.83752
11/06/2017 10:31:37,11/06/2017 20:31:37,11/06/2017 20:31:58,22.202635,-163.83698
11/06/2017 10:31:51,11/06/2017 20:31:51,11/06/2017 20:32:25,22.20256167,-163.8364317
11/06/2017 10:31:52,11/06/2017 20:31:52,11/06/2017 20:32:18,22.20256167,-163.8364317
11/06/2017 10:32:05,11/06/2017 20:32:05,11/06/2017 20:32:33,22.20248333,-163.8358933
11/06/2017 10:32:08,11/06/2017 20:32:08,11/06/2017 20:32:23,22.20248333,-163.8358933
11/06/2017 10:32:11,11/06/2017 20:32:11,11/06/2017 20:32:36,22.20243833,-163.8354117
11/06/2017 10:32:16,11/06/2017 20:32:16,11/06/2017 20:32:32,22.20243833,-163.8354117
11/06/2017 10:32:17,11/06/2017 20:32:17,11/06/2017 20:32:28,22.20243833,-163.8354117
11/06/2017 10:32:27,11/06/2017 20:32:27,11/06/2017 20:32:50,22.20237833,-163.8349033
11/06/2017 10:32:29,11/06/2017 20:32:29,11/06/2017 20:32:53,22.20237833,-163.8349033
11/06/2017 10:32:34,11/06/2017 20:32:34,11/06/2017 20:32:49,22.20233333,-163.8343833
11/06/2017 10:32:43,11/06/2017 20:32:43,11/06/2017 20:33:18,22.20227167,-163.8338833
11/06/2017 10:32:44,11/06/2017 20:32:44,11/06/2017 20:32:55,22.20227167,-163.8338833
11/06/2017 10:32:45,11/06/2017 20:32:45,11/06/2017 20:32:58,22.20227167,-163.8338833
11/06/2017 10:32:53,11/06/2017 20:32:53,11/06/2017 20:33:21,22.20221167,-163.8334017
11/06/2017 10:32:54,11/06/2017 20:32:54,11/06/2017 20:33:20,22.20221167,-163.8334017
11/06/2017 10:32:56,11/06/2017 20:32:56,11/06/2017 20:33:07,22.20221167,-163.8334017
11/06/2017 10:33:03,11/06/2017 20:33:03,11/06/2017 20:33:26,22.20213,-163.8329233
11/06/2017 10:33:04,11/06/2017 20:33:04,11/06/2017 20:33:26,22.20213,-163.8329233
11/06/2017 10:33:06,11/06/2017 20:33:06,11/06/2017 20:33:27,22.20213,-163.8329233
11/06/2017 10:33:12,11/06/2017 20:33:12,11/06/2017 20:33:38,22.202055,-163.8323883
11/06/2017 10:33:14,11/06/2017 20:33:14,11/06/2017 20:33:30,22.202055,-163.8323883
11/06/2017 10:33:15,11/06/2017 20:33:15,11/06/2017 20:33:26,22.202055,-163.8323883
11/06/2017 10:33:16,11/06/2017 20:33:16,11/06/2017 20:33:37,22.202055,-163.8323883
11/06/2017 10:33:16,11/06/2017 20:33:16,11/06/2017 20:33:34,22.202055,-163.8323883
11/06/2017 10:33:28,11/06/2017 20:33:28,11/06/2017 20:33:50,22.20197833,-163.8318517
11/06/2017 10:33:29,11/06/2017 20:33:29,11/06/2017 20:33:42,22.20197833,-163.8318517
11/06/2017 10:33:44,11/06/2017 20:33:44,11/06/2017 20:33:59,22.201845,-163.83082
11/06/2017 10:33:44,11/06/2017 20:33:44,11/06/2017 20:33:57,22.201845,-163.83082
11/06/2017 10:33:47,11/06/2017 20:33:47,11/06/2017 20:34:17,22.201845,-163.83082
11/06/2017 10:33:47,11/06/2017 20:33:47,11/06/2017 20:34:04,22.201845,-163.83082
11/06/2017 10:33:50,11/06/2017 20:33:50,11/06/2017 20:34:11,22.201845,-163.83082
11/06/2017 10:33:53,11/06/2017 20:33:53,11/06/2017 20:34:16,22.201845,-163.83082
11/06/2017 10:33:55,11/06/2017 20:33:55,11/06/2017 20:34:11,22.20178333,-163.8302733
11/06/2017 10:34:06,11/06/2017 20:34:06,11/06/2017 20:34:31,22.20172333,-163.8297767
11/06/2017 10:34:07,11/06/2017 20:34:07,11/06/2017 20:34:30,22.20172333,-163.8297767
11/06/2017 10:34:15,11/06/2017 20:34:15,11/06/2017 20:34:38,22.20166333,-163.82923
11/06/2017 10:34:15,11/06/2017 20:34:15,11/06/2017 20:34:26,22.20166333,-163.82923
11/06/2017 10:34:21,11/06/2017 20:34:21,11/06/2017 20:34:37,22.20166333,-163.82923
11/06/2017 10:34:26,11/06/2017 20:34:26,11/06/2017 20:34:47,22.201615,-163.828735
11/06/2017 10:34:29,11/06/2017 20:34:29,11/06/2017 20:34:55,22.201615,-163.828735
11/06/2017 10:34:31,11/06/2017 20:34:31,11/06/2017 20:34:51,22.201615,-163.828735
11/06/2017 10:34:43,11/06/2017 20:34:43,11/06/2017 20:35:05,22.20155167,-163.8282183
11/06/2017 10:34:52,11/06/2017 20:34:52,11/06/2017 20:35:17,22.20147833,-163.82772
11/06/2017 10:35:10,11/06/2017 20:35:10,11/06/2017 20:35:32,22.201315,-163.8266333
11/06/2017 10:35:11,11/06/2017 20:35:11,11/06/2017 20:35:25,22.201315,-163.8266333
11/06/2017 10:35:12,11/06/2017 20:35:12,11/06/2017 20:35:28,22.201315,-163.8266333
11/06/2017 10:35:14,11/06/2017 20:35:14,11/06/2017 20:35:33,22.201315,-163.8266333
11/06/2017 10:35:37,11/06/2017 20:35:37,11/06/2017 20:36:06,22.2012,-163.8255933
11/06/2017 10:35:40,11/06/2017 20:35:40,11/06/2017 20:35:52,22.201135,-163.8251083
11/06/2017 10:35:49,11/06/2017 20:35:49,11/06/2017 20:36:06,22.201075,-163.8246083
11/06/2017 10:36:00,11/06/2017 20:36:00,11/06/2017 20:36:27,22.20100667,-163.8240617
11/06/2017 10:36:01,11/06/2017 20:36:01,11/06/2017 20:36:27,22.20100667,-163.8240617
11/06/2017 10:36:03,11/06/2017 20:36:03,11/06/2017 20:36:21,22.20100667,-163.8240617
11/06/2017 10:36:09,11/06/2017 20:36:09,11/06/2017 20:36:33,22.20100667,-163.8240617
11/06/2017 10:36:13,11/06/2017 20:36:13,11/06/2017 20:36:33,22.200925,-163.82352
11/06/2017 10:36:22,11/06/2017 20:36:22,11/06/2017 20:36:48,22.20085,-163.82301
11/06/2017 10:36:23,11/06/2017 20:36:23,11/06/2017 20:36:42,22.20085,-163.82301
11/06/2017 10:36:25,11/06/2017 20:36:25,11/06/2017 20:36:48,22.20085,-163.82301
11/06/2017 10:36:26,11/06/2017 20:36:26,11/06/2017 20:36:49,22.20085,-163.82301
11/06/2017 10:36:35,11/06/2017 20:36:35,11/06/2017 20:36:53,22.20079167,-163.8224533
11/06/2017 10:36:37,11/06/2017 20:36:37,11/06/2017 20:37:00,22.20079167,-163.8224533
11/06/2017 10:36:43,11/06/2017 20:36:43,11/06/2017 20:37:06,22.20074333,-163.82189
11/06/2017 10:36:47,11/06/2017 20:36:47,11/06/2017 20:37:04,22.20074333,-163.82189
11/06/2017 10:36:53,11/06/2017 20:36:53,11/06/2017 20:37:23,22.20074333,-163.82189
11/06/2017 10:36:56,11/06/2017 20:36:56,11/06/2017 20:37:07,22.20068167,-163.8213217
11/06/2017 10:36:59,11/06/2017 20:36:59,11/06/2017 20:37:16,22.20068167,-163.8213217
11/06/2017 10:37:03,11/06/2017 20:37:03,11/06/2017 20:37:23,22.20068167,-163.8213217
11/06/2017 10:37:13,11/06/2017 20:37:13,11/06/2017 20:37:32,22.20062167,-163.82083
11/06/2017 10:37:14,11/06/2017 20:37:14,11/06/2017 20:37:32,22.20062167,-163.82083
11/06/2017 10:37:15,11/06/2017 20:37:15,11/06/2017 20:37:33,22.20055167,-163.8202933
11/06/2017 10:37:18,11/06/2017 20:37:18,11/06/2017 20:37:40,22.20055167,-163.8202933
11/06/2017 10:37:31,11/06/2017 20:37:31,11/06/2017 20:37:52,22.20047667,-163.8197933
11/06/2017 10:37:32,11/06/2017 20:37:32,11/06/2017 20:37:45,22.20047667,-163.8197933
11/06/2017 10:37:44,11/06/2017 20:37:44,11/06/2017 20:38:13,22.2004,-163.81924
11/06/2017 10:37:54,11/06/2017 20:37:54,11/06/2017 20:38:19,22.20033333,-163.8186933
11/06/2017 10:38:05,11/06/2017 20:38:05,11/06/2017 20:38:16,22.20027333,-163.8181883
11/06/2017 10:38:10,11/06/2017 20:38:10,11/06/2017 20:38:28,22.20021,-163.817635
11/06/2017 10:38:14,11/06/2017 20:38:14,11/06/2017 20:38:25,22.20021,-163.817635
11/06/2017 10:38:16,11/06/2017 20:38:16,11/06/2017 20:38:31,22.20021,-163.817635
11/06/2017 10:38:19,11/06/2017 20:38:19,11/06/2017 20:38:39,22.20012333,-163.8171
11/06/2017 10:38:36,11/06/2017 20:38:36,11/06/2017 20:39:06,22.20005,-163.8165683
11/06/2017 10:38:43,11/06/2017 20:38:43,11/06/2017 20:38:57,22.199985,-163.8160283
11/06/2017 10:38:46,11/06/2017 20:38:46,11/06/2017 20:39:15,22.199985,-163.8160283
11/06/2017 10:38:47,11/06/2017 20:38:47,11/06/2017 20:39:00,22.199985,-163.8160283
11/06/2017 10:38:48,11/06/2017 20:38:48,11/06/2017 20:39:01,22.199985,-163.8160283
11/06/2017 10:38:59,11/06/2017 20:38:59,11/06/2017 20:39:26,22.19993833,-163.8155317
11/06/2017 10:39:09,11/06/2017 20:39:09,11/06/2017 20:39:31,22.19986667,-163.8149933
11/06/2017 10:39:20,11/06/2017 20:39:20,11/06/2017 20:39:34,22.19977667,-163.8144583
11/06/2017 10:39:22,11/06/2017 20:39:22,11/06/2017 20:39:48,22.19977667,-163.8144583
11/06/2017 10:39:24,11/06/2017 20:39:24,11/06/2017 20:39:38,22.19970333,-163.81396
11/06/2017 10:39:25,11/06/2017 20:39:25,11/06/2017 20:39:36,22.19970333,-163.81396
11/06/2017 10:39:33,11/06/2017 20:39:33,11/06/2017 20:39:51,22.19970333,-163.81396
11/06/2017 10:39:36,11/06/2017 20:39:36,11/06/2017 20:39:51,22.19959833,-163.8134117
11/06/2017 10:39:37,11/06/2017 20:39:37,11/06/2017 20:39:59,22.19959833,-163.8134117
11/06/2017 10:39:40,11/06/2017 20:39:40,11/06/2017 20:39:53,22.19959833,-163.8134117
11/06/2017 10:39:53,11/06/2017 20:39:53,11/06/2017 20:40:08,22.19949833,-163.8128733
11/06/2017 10:39:57,11/06/2017 20:39:57,11/06/2017 20:40:13,22.19940667,-163.8123317
11/06/2017 10:40:05,11/06/2017 20:40:05,11/06/2017 20:40:21,22.19940667,-163.8123317
11/06/2017 10:40:11,11/06/2017 20:40:11,11/06/2017 20:40:34,22.19931,-163.8117967
11/06/2017 10:40:14,11/06/2017 20:40:14,11/06/2017 20:40:38,22.19931,-163.8117967
11/06/2017 10:40:20,11/06/2017 20:40:20,11/06/2017 20:40:48,22.19922833,-163.811295
11/06/2017 10:40:25,11/06/2017 20:40:25,11/06/2017 20:40:36,22.19922833,-163.811295
11/06/2017 10:40:28,11/06/2017 20:40:28,11/06/2017 20:40:40,22.19914167,-163.8107517
11/06/2017 10:40:36,11/06/2017 20:40:36,11/06/2017 20:41:00,22.19914167,-163.8107517
11/06/2017 10:40:40,11/06/2017 20:40:40,11/06/2017 20:41:09,22.19907333,-163.8102033
11/06/2017 10:40:47,11/06/2017 20:40:47,11/06/2017 20:41:18,22.19907333,-163.8102033
11/06/2017 10:40:57,11/06/2017 20:40:57,11/06/2017 20:41:11,22.19898333,-163.8096533
11/06/2017 10:41:04,11/06/2017 20:41:04,11/06/2017 20:41:21,22.19888667,-163.8091633
11/06/2017 10:41:06,11/06/2017 20:41:06,11/06/2017 20:41:36,22.19888667,-163.8091633
11/06/2017 10:41:13,11/06/2017 20:41:13,11/06/2017 20:41:42,22.19879167,-163.8086783
11/06/2017 10:41:23,11/06/2017 20:41:23,11/06/2017 20:41:42,22.19871333,-163.808185
11/06/2017 10:41:27,11/06/2017 20:41:27,11/06/2017 20:41:44,22.19871333,-163.808185
11/06/2017 10:41:28,11/06/2017 20:41:28,11/06/2017 20:41:43,22.19871333,-163.808185
11/06/2017 10:41:32,11/06/2017 20:41:32,11/06/2017 20:42:05,22.19865,-163.8076283
11/06/2017 10:41:43,11/06/2017 20:41:43,11/06/2017 20:41:59,22.198575,-163.8071467
11/06/2017 10:41:51,11/06/2017 20:41:51,11/06/2017 20:42:07,22.198575,-163.8071467
11/06/2017 10:41:57,11/06/2017 20:41:57,11/06/2017 20:42:22,22.19848333,-163.80664
11/06/2017 10:41:58,11/06/2017 20:41:58,11/06/2017 20:42:26,22.19848333,-163.80664
11/06/2017 10:42:01,11/06/2017 20:42:01,11/06/2017 20:42:12,22.19848333,-163.80664
11/06/2017 10:42:08,11/06/2017 20:42:08,11/06/2017 20:42:38,22.19838667,-163.806115
11/06/2017 10:42:12,11/06/2017 20:42:12,11/06/2017 20:42:23,22.19838667,-163.806115
11/06/2017 10:42:26,11/06/2017 20:42:26,11/06/2017 20:42:56,22.19823833,-163.805055
11/06/2017 10:42:31,11/06/2017 20:42:31,11/06/2017 20:42:44,22.19823833,-163.805055
11/06/2017 10:42:36,11/06/2017 20:42:36,11/06/2017 20:42:59,22.19815333,-163.80456
11/06/2017 10:42:37,11/06/2017 20:42:37,11/06/2017 20:43:07,22.19815333,-163.80456
11/06/2017 10:42:40,11/06/2017 20:42:40,11/06/2017 20:42:51,22.19815333,-163.80456
11/06/2017 10:42:54,11/06/2017 20:42:54,11/06/2017 20:43:16,22.19807833,-163.8040867
11/06/2017 10:43:00,11/06/2017 20:43:00,11/06/2017 20:43:18,22.19798333,-163.8035567
11/06/2017 10:43:07,11/06/2017 20:43:07,11/06/2017 20:43:33,22.19788,-163.803025
11/06/2017 10:43:10,11/06/2017 20:43:10,11/06/2017 20:43:22,22.19788,-163.803025
11/06/2017 10:43:19,11/06/2017 20:43:19,11/06/2017 20:43:32,22.19779167,-163.8025317
11/06/2017 10:43:25,11/06/2017 20:43:25,11/06/2017 20:43:49,22.19779167,-163.8025317
11/06/2017 10:43:39,11/06/2017 20:43:39,11/06/2017 20:44:26,22.19761333,-163.8015033
11/06/2017 10:43:42,11/06/2017 20:43:42,11/06/2017 20:43:54,22.19761333,-163.8015033
11/06/2017 10:43:47,11/06/2017 20:43:47,11/06/2017 20:44:03,22.19761333,-163.8015033
11/06/2017 10:44:00,11/06/2017 20:44:00,11/06/2017 20:44:25,22.19748167,-163.8004967
11/06/2017 10:44:10,11/06/2017 20:44:10,11/06/2017 20:44:43,22.19741,-163.7999567
11/06/2017 10:44:11,11/06/2017 20:44:11,11/06/2017 20:44:26,22.19741,-163.7999567
11/06/2017 10:44:19,11/06/2017 20:44:19,11/06/2017 20:44:31,22.19741,-163.7999567
11/06/2017 10:44:35,11/06/2017 20:44:35,11/06/2017 20:44:48,22.19723,-163.7988767
11/06/2017 10:44:42,11/06/2017 20:44:42,11/06/2017 20:44:54,22.19711667,-163.7983417
11/06/2017 10:44:52,11/06/2017 20:44:52,11/06/2017 20:45:06,22.19711667,-163.7983417
11/06/2017 10:44:56,11/06/2017 20:44:56,11/06/2017 20:45:20,22.19700333,-163.7977983
11/06/2017 10:44:58,11/06/2017 20:44:58,11/06/2017 20:45:11,22.19700333,-163.7977983
11/06/2017 10:44:59,11/06/2017 20:44:59,11/06/2017 20:45:11,22.19700333,-163.7977983
11/06/2017 10:45:07,11/06/2017 20:45:07,11/06/2017 20:45:25,22.19689667,-163.7972617
11/06/2017 10:45:14,11/06/2017 20:45:14,11/06/2017 20:45:33,22.19689667,-163.7972617
11/06/2017 10:45:18,11/06/2017 20:45:18,11/06/2017 20:45:44,22.1968,-163.7967283
11/06/2017 10:45:19,11/06/2017 20:45:19,11/06/2017 20:45:30,22.1968,-163.7967283
11/06/2017 10:45:22,11/06/2017 20:45:22,11/06/2017 20:45:46,22.1968,-163.7967283
11/06/2017 10:45:23,11/06/2017 20:45:23,11/06/2017 20:45:37,22.1968,-163.7967283
11/06/2017 10:45:32,11/06/2017 20:45:32,11/06/2017 20:45:56,22.19670333,-163.796225
11/06/2017 10:45:34,11/06/2017 20:45:34,11/06/2017 20:45:47,22.19670333,-163.796225
11/06/2017 10:45:43,11/06/2017 20:45:43,11/06/2017 20:45:59,22.19661167,-163.7957683
11/06/2017 10:45:44,11/06/2017 20:45:44,11/06/2017 20:46:04,22.19661167,-163.7957683
11/06/2017 10:45:47,11/06/2017 20:45:47,11/06/2017 20:46:05,22.19649833,-163.7953017
11/06/2017 10:45:55,11/06/2017 20:45:55,11/06/2017 20:46:32,22.19649833,-163.7953017
11/06/2017 10:45:56,11/06/2017 20:45:56,11/06/2017 20:46:21,22.19649833,-163.7953017
11/06/2017 10:45:57,11/06/2017 20:45:57,11/06/2017 20:46:15,22.19649833,-163.7953017
11/06/2017 10:45:58,11/06/2017 20:45:58,11/06/2017 20:46:10,22.19639833,-163.7948583
11/06/2017 10:46:07,11/06/2017 20:46:07,11/06/2017 20:46:32,22.196295,-163.794385
11/06/2017 10:46:17,11/06/2017 20:46:17,11/06/2017 20:46:36,22.196295,-163.794385
11/06/2017 10:46:22,11/06/2017 20:46:22,11/06/2017 20:46:52,22.19620833,-163.7938517
11/06/2017 10:46:32,11/06/2017 20:46:32,11/06/2017 20:46:52,22.196115,-163.7933633
11/06/2017 10:46:35,11/06/2017 20:46:35,11/06/2017 20:47:01,22.196115,-163.7933633
11/06/2017 10:46:48,11/06/2017 20:46:48,11/06/2017 20:47:21,22.19601,-163.79282
11/06/2017 10:46:58,11/06/2017 20:46:58,11/06/2017 20:47:18,22.19590333,-163.7923167
